id,name,sex,age,class,school_id,created_at,updated_at,gender,photo,teacher_id,class_id,student_code,date_of_birth,nationality,ethnicity,religion,guardian_name,guardian_relationship,guardian_phone,guardian_occupation,home_address,home_village,home_commune,home_district,home_province,distance_from_school,transportation_method,has_disability,disability_type,receives_scholarship,scholarship_amount,enrollment_date,enrollment_status,status_change_date,status_change_reason,previous_year_grade,previous_school,attendance_rate,days_absent,health_conditions,last_health_check,height_cm,weight_kg,nutrition_status,receives_meal_support,learning_difficulties,special_needs,teacher_notes,extra_activities,achievements,siblings_count,sibling_position,family_income_level,has_birth_certificate,birth_certificate_number,pilot_school_id
1556,ច័ន្ទរស្មី ភួង 14,female,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,female,,41,,,2012-09-18,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-14,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1557,ប៊ុនធឿន ឌឿន 15,female,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,female,,41,,,2012-11-02,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-15,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1558,ពិទូ ច័ន្ទ 16,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,41,,,2013-01-22,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-30,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1559,មករា ថុល 17,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,40,,,2013-05-03,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-18,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1560,ប៊ុនធឿន ហុក 18,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,39,,,2013-03-29,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-08,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1561,សុភ័ក្ត្រ សាន 19,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,41,,,2013-08-09,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1562,ចន្ទា ច័ន្ទ 20,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,40,,,2013-06-09,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-07,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1563,ស្រីមុំ លឹម 21,female,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,female,,40,,,2013-08-28,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-07,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1564,សុផាត ចាន់ 22,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,40,,,2013-04-05,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1565,ពិទូ ចាន់ 23,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,41,,,2013-03-07,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-06,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1566,កញ្ញា ថុល 24,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,39,,,2012-12-25,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1567,បុ៊នលី ថុល 25,female,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,female,,41,,,2013-01-25,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-05,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1568,សុផាត សាន 26,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,40,,,2013-04-17,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-28,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1569,សុខុម ធី 27,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,39,,,2012-09-07,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-26,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1570,កញ្ញា ច័ន្ទ 28,female,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,female,,40,,,2012-09-27,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-25,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1571,កញ្ញា សុវណ្ណ 29,female,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,female,,40,,,2013-04-06,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-06,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1572,សុផាត វិន 30,female,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,female,,39,,,2013-01-31,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-29,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1573,សុផាត វិន 31,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,40,,,2013-01-18,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-20,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1574,សុខា ភួង 32,female,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,female,,41,,,2013-06-10,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-03,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1575,សុវណ្ណី យ៉ាន 33,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,41,,,2012-09-04,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-19,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1576,ពិទូ សុវណ្ណ 34,male,12,Grade 4,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,40,,,2013-03-08,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-17,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1577,រតនា លី 1,female,13,Grade 5,1,2025-09-04 08:52:27,2025-09-04 08:52:27,female,,41,,,2012-03-13,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-27,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1578,សុភ័ក្ត្រ គឹម 2,male,13,Grade 5,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,40,,,2011-12-01,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-17,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1579,សុខេន គឹម 3,male,13,Grade 5,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,39,,,2012-06-15,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-22,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1580,សុវណ្ណ សុវណ្ណ 4,male,13,Grade 5,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,39,,,2011-11-10,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1581,សុវណ្ណី រស់ 5,male,13,Grade 5,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,39,,,2012-02-27,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-25,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1582,កុសល យ៉ាន 6,male,13,Grade 5,1,2025-09-04 08:52:27,2025-09-04 08:52:27,male,,41,,,2012-07-03,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-05,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1583,មករា រស់ 7,female,13,Grade 5,1,2025-09-04 08:52:27,2025-09-04 08:52:27,female,,39,,,2011-11-07,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1584,ពិទូ ភួង 8,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,39,,,2012-06-21,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1585,ភក្តី ភួង 9,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,41,,,2012-06-24,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-04,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1586,ពិសាខ ហុក 10,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2011-11-01,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-13,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1587,សុខុម ហុក 11,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,39,,,2012-01-27,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-21,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1588,ចន្ទា យ៉ាន 12,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2012-08-30,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-18,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1589,សុភាព ច័ន្ទ 13,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,41,,,2011-11-28,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-21,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1590,ពេជ្រ រស់ 14,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,41,,,2012-01-21,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-04,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1591,ស្រីពេជ្រ វិន 15,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2012-01-24,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-14,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1592,ច័ន្ទរស្មី គឹម 16,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,40,,,2012-05-07,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-02,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1593,ចន្ទា ម៉េង 17,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,41,,,2012-02-07,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-31,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1594,រតនា រស់ 18,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2011-11-02,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-29,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1595,សោម៉ា ហុក 19,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,41,,,2012-03-02,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-13,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1596,ចន្ទា ច័ន្ទ 20,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2011-10-14,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-22,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1597,សុខេន សុវណ្ណ 21,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,41,,,2012-07-16,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-12,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1598,រស្មី ធី 22,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,39,,,2011-10-17,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-28,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1599,សុវណ្ណ ភួង 23,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,40,,,2011-09-12,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-11,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1600,ពិសាខ លឹម 24,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,40,,,2011-10-23,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-06,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1601,ស្រីមុំ ឌឿន 25,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,41,,,2011-12-31,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-03,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1602,រតនា ធី 26,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,41,,,2012-03-25,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-29,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1603,ច័ន្ទរស្មី ថុល 27,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,41,,,2011-10-06,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-09,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1604,ច័ន្ទរស្មី សាន 28,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,41,,,2011-09-09,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-16,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1605,គន្ធា ឈុន 29,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,39,,,2012-07-30,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-25,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1606,សុម សុខ 30,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,39,,,2012-05-05,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-02,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1607,ស្រីពេជ្រ ធី 31,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,39,,,2011-12-25,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-15,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1608,ចន្ទា ឌឿន 32,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,41,,,2012-08-23,Cambodian,,,,,,,,,,,,,,f,,f,,2025-08-02,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1609,រស្មី វិន 33,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2012-05-25,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-12,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1610,ពិសាខ ចាន់ 34,female,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,40,,,2012-05-20,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-27,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1611,ចាន់ធី សេង 35,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2011-12-27,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-13,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1612,ពេជ្រ លឹម 36,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2012-05-18,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-18,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1613,ស្រីមុំ សាន 37,male,13,Grade 5,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2012-09-04,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-22,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1614,ពិសាខ យ៉ាន 1,female,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,41,,,2011-05-24,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-09,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1615,សុភ័ក្ត្រ លឹម 2,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,39,,,2011-04-06,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-22,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1616,មករា ឈុន 3,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2011-04-28,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-28,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1617,សុវណ្ណី លី 4,female,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,39,,,2011-04-22,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-16,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1618,ពេជ្រ លឹម 5,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,41,,,2011-06-26,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-09,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1619,ស្រីពេជ្រ គឹម 6,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2010-10-30,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-25,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1620,ស្រីពេជ្រ ថុល 7,female,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,40,,,2011-05-02,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-10,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1621,ចាន់ធី ហុក 8,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2011-03-05,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-27,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1622,សុផាត ច័ន្ទ 9,female,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,39,,,2010-09-20,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-22,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1623,សុភាព លឹម 10,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,39,,,2011-02-03,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-04,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1624,ម៉ាលី វិន 11,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,41,,,2011-03-21,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-09,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1625,ប៊ុនធឿន សាន 12,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2011-03-10,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-09,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1626,ច័ន្ទ សេង 13,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,41,,,2010-10-14,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-07,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1627,រតនា លឹម 14,female,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,40,,,2011-07-11,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-25,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1628,បុ៊នលី គឹម 15,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,40,,,2010-12-25,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-19,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1629,ភក្តី លី 16,female,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,40,,,2011-07-07,Cambodian,,,,,,,,,,,,,,f,,f,,2025-04-01,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1630,ពេជ្រ ភួង 17,female,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,female,,41,,,2010-11-10,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-28,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1631,សុវណ្ណ វិន 18,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,41,,,2011-09-02,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-05,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1632,កុសល ភួង 19,male,14,Grade 6,1,2025-09-04 08:52:28,2025-09-04 08:52:28,male,,39,,,2010-10-12,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-03,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1633,ពិទូ គឹម 20,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,39,,,2011-03-30,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-01,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1634,ពិសាខ សុវណ្ណ 21,male,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,male,,39,,,2010-10-18,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-21,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1635,ភក្តី ហុក 22,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,39,,,2010-12-13,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1636,រតនា ភួង 23,male,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,male,,41,,,2011-05-10,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-04,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1637,ភក្តី ឈុន 24,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,40,,,2011-02-24,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1638,ភក្តី ភួង 25,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,41,,,2010-11-21,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-22,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1639,សុភ័ក្ត្រ គឹម 26,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,39,,,2011-01-22,Cambodian,,,,,,,,,,,,,,f,,f,,2024-10-01,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1640,ភក្តី ម៉េង 27,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,41,,,2010-10-02,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-18,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1641,ច័ន្ទ លឹម 28,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,40,,,2011-08-17,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-15,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1642,ស្រីមុំ គឹម 29,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,40,,,2011-07-15,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1643,សុភ័ក្ត្រ សេង 30,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,39,,,2011-07-07,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-29,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1644,មករា សុខ 31,male,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,male,,41,,,2010-11-01,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-05,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1645,ចន្ទា ច័ន្ទ 32,male,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,male,,41,,,2011-06-08,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-30,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1646,គន្ធា លឹម 33,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,39,,,2011-02-20,Cambodian,,,,,,,,,,,,,,f,,f,,2025-07-29,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1647,ច័ន្ទរស្មី ភួង 34,female,14,Grade 6,1,2025-09-04 08:52:29,2025-09-04 08:52:29,female,,40,,,2010-10-29,Cambodian,,,,,,,,,,,,,,f,,f,,2025-05-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,14
1648,ស្រីពេជ្រ លឹម 1,male,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,male,,42,,,2013-08-31,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-01,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
1649,សុខា លឹម 2,male,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,male,,43,,,2013-06-15,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-23,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
1650,ច័ន្ទរស្មី គឹម 3,male,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,male,,43,,,2013-01-03,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-15,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
1651,ច័ន្ទ គឹម 4,female,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,female,,43,,,2013-08-25,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-28,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
1652,សុផាត វិន 5,female,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,female,,43,,,2013-01-21,Cambodian,,,,,,,,,,,,,,f,,f,,2025-06-24,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
1653,ពិសាខ ចាន់ 6,male,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,male,,43,,,2013-03-07,Cambodian,,,,,,,,,,,,,,f,,f,,2024-11-05,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
1654,ពេជ្រ សាន 7,male,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,male,,42,,,2013-05-28,Cambodian,,,,,,,,,,,,,,f,,f,,2024-12-28,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
1655,ភក្តី វិន 8,female,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,female,,42,,,2012-10-05,Cambodian,,,,,,,,,,,,,,f,,f,,2025-02-19,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
1656,កុសល ចាន់ 9,female,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,female,,43,,,2012-11-06,Cambodian,,,,,,,,,,,,,,f,,f,,2025-03-13,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
1657,ច័ន្ទ គង់ 10,male,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,male,,42,,,2013-09-03,Cambodian,,,,,,,,,,,,,,f,,f,,2024-09-25,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
1658,ច័ន្ទ សុខ 11,male,12,Grade 4,1,2025-09-04 08:52:30,2025-09-04 08:52:30,male,,43,,,2012-12-09,Cambodian,,,,,,,,,,,,,,f,,f,,2025-01-17,active,,,,,,0,,,,,,f,,,,,,0,,,t,,15
